,iter_norm_0.1_acc,iter_norm_0.1_val_acc,iter_norm_0.1_loss,iter_norm_0.1_val_loss,bn_0.1_acc,bn_0.1_val_acc,bn_0.1_loss,bn_0.1_val_loss
30,0.8841947317123413,0.8300280570983887,0.8190069773258307,1.0658607054979374,0.8965544700622559,0.8319311141967773,0.6865691637381529,0.9089930852254232
31,0.8869190812110901,0.8444511294364929,0.8194856108763279,0.9741154649318793,0.8939903974533081,0.7876602411270142,0.6964140503834455,1.048287156300667
32,0.8838341236114502,0.8364382982254028,0.8288156212904514,1.061367508692619,0.9000601172447205,0.7909655570983887,0.6912706515727899,1.0775963266690571
33,0.8873397707939148,0.844651460647583,0.8304231209632678,1.013815464117588,0.897656261920929,0.8138020634651184,0.7014234924927736,0.9725797848823743
34,0.8883814215660095,0.8403445482254028,0.8296312518608876,1.004696664137718,0.8991386294364929,0.836838960647583,0.6984572581755809,0.9010645762467996
35,0.8868188858032227,0.8448517918586731,0.8407809049655229,1.0524251094231238,0.9016225934028625,0.8283253312110901,0.699967934229435,0.9147862302951324
36,0.8894831538200378,0.8370392918586731,0.8388815528307205,1.0785559201851869,0.8986979126930237,0.8135015964508057,0.7075148246227166,1.014133679561126
37,0.8917868733406067,0.8395432829856873,0.8329201371241839,1.0880706906318665,0.9006410241127014,0.8013821840286255,0.709535823112879,1.0302151013643315
38,0.8905448913574219,0.8341346383094788,0.8424241371643849,1.0986518982129219,0.9039663672447205,0.8099960088729858,0.706775959332784,1.010896282318311
39,0.8910056352615356,0.8410456776618958,0.8415788647456047,1.0401436319717994,0.9034655690193176,0.7859575152397156,0.7064873307179182,1.0967463377194526
40,0.9181690812110901,0.8599759340286255,0.7523052206406227,0.931232920059791,0.9303085207939148,0.8661859035491943,0.6220260219696241,0.8223735155203403
41,0.9351361989974976,0.815504789352417,0.679521770355029,1.0702028106420467,0.9411258101463318,0.8682892918586731,0.5703178112323467,0.8039364340977792
42,0.9368188977241516,0.8651843070983887,0.655535588814662,0.897123287885617,0.9447115659713745,0.8595753312110901,0.5460907045083169,0.834133566954197
43,0.940625011920929,0.7098357081413269,0.6305116943823985,1.389651854832967,0.9426282048225403,0.8533653616905212,0.538959556665176,0.8274497833007421
44,0.9369992017745972,0.7170472741127014,0.628480534370129,1.363670181005429,0.9448117017745972,0.8325320482254028,0.5260158786406883,0.9274360094314966
45,0.9370793104171753,0.8507612347602844,0.6178319383890201,0.8969299487578564,0.943790078163147,0.859375,0.5224736736370967,0.8072776626317929
46,0.9345552921295166,0.8339343070983887,0.6183370241752038,0.9525678463471241,0.9426282048225403,0.842848539352417,0.5191839763751397,0.8923045274538871
47,0.9373597502708435,0.850661039352417,0.6057107561673873,0.9461437616592798,0.9440504908561707,0.8685897588729858,0.5087875265341538,0.768173723648756
48,0.9394431114196777,0.8436498641967773,0.6015246932323163,0.9200458725293478,0.9416866898536682,0.8367387652397156,0.5114050857531719,0.8909710523409721
49,0.9371394515037537,0.8111979365348816,0.6032353023687999,1.0377421165123963,0.9452123641967773,0.8392428159713745,0.5050976551496066,0.8948788963831388
50,0.9372796416282654,0.864182710647583,0.6069916821443118,0.8910639729255285,0.9412259459495544,0.8383413553237915,0.5137475542533092,0.9074471547053411
51,0.9375200271606445,0.7950721383094788,0.6017281504777762,1.062923850157322,0.9442708492279053,0.7914663553237915,0.5052174736291934,1.1268919186714368
52,0.9375801086425781,0.8580729365348816,0.6051162258172647,0.9878602165442246,0.9405849575996399,0.8421474099159241,0.5131050728834592,0.8818085636848059
53,0.9380007982254028,0.8630809187889099,0.6039568091050173,0.8780127106568753,0.9442508220672607,0.8618789911270142,0.5047326515882443,0.7997066317460476
54,0.9379006624221802,0.8551682829856873,0.6053916500164912,1.0084085326928358,0.9425881505012512,0.8377403616905212,0.5101603552317008,0.9036465088526408
55,0.9386618733406067,0.85546875,0.6018835523189643,0.9153289718505664,0.9418069124221802,0.8459535241127014,0.5123994286243733,0.849666817065997
56,0.9365184307098389,0.8609775900840759,0.6101658530724354,0.8808423769779694,0.9443309307098389,0.8361378312110901,0.509562049462245,0.9023598936887888
57,0.9373597502708435,0.8589743375778198,0.6075530415926225,0.9003775639411731,0.9458533525466919,0.8285256624221802,0.5053187663738544,0.9376740929407951
58,0.9396234154701233,0.8663862347602844,0.5998967650609138,0.9487171616309729,0.9430088400840759,0.8565705418586731,0.5118501956646259,0.8479170982654278
59,0.939022421836853,0.8560696840286255,0.6088485898115696,0.9323977644626911,0.9449118375778198,0.8529647588729858,0.5103190721609654,0.8451205308620746
60,0.9588742256164551,0.8550680875778198,0.5438455488437262,0.8818672146552649,0.9616586565971375,0.8672876358032227,0.46002350449562074,0.7801251258605566
61,0.9668469429016113,0.8533653616905212,0.5109041162026234,0.8958327189469949,0.9724358916282654,0.8840144276618958,0.4168808091909457,0.7348856818981659
62,0.9707331657409668,0.6957131624221802,0.48851763147574206,1.457417912972279,0.9729567170143127,0.8779046535491943,0.4065518639026544,0.7545945690228388
63,0.972495973110199,0.8755007982254028,0.47179764860715623,0.8412892986566592,0.973397433757782,0.8776041865348816,0.39712979044669716,0.7616930894362621
64,0.9722957015037537,0.7861578464508057,0.4641227124593197,1.086120327313741,0.9757412075996399,0.8907251358032227,0.3821827816657531,0.7001416209416512
65,0.9731971025466919,0.8711938858032227,0.4533213716286879,0.8289907910884955,0.9762820601463318,0.8814102411270142,0.3736265579859416,0.7406816314428281
66,0.974338948726654,0.8653846383094788,0.441664637816258,0.8294580792769407,0.9752804636955261,0.8762019276618958,0.3710805247991513,0.7470621023422632
67,0.9735376834869385,0.8569711446762085,0.4376361817885668,0.8443515224334521,0.975080132484436,0.8805088400840759,0.3670674794759506,0.7396923104921976
68,0.973397433757782,0.8626803159713745,0.43106945707247807,0.8350744278003008,0.974879801273346,0.8703926205635071,0.3619680960973104,0.7561187958106016
69,0.9733573794364929,0.8550680875778198,0.42527892589569094,0.8415957536452856,0.9750200510025024,0.8770031929016113,0.3573454555792686,0.740226366581061
70,0.9734575152397156,0.8621794581413269,0.42052792891477925,0.8279517216560168,0.9747996926307678,0.8717948794364929,0.35511538554460576,0.7589800220269424
71,0.9725360870361328,0.8698918223381042,0.41947650894140587,0.8010592613464746,0.9737580418586731,0.8757011294364929,0.35359667111665777,0.7303246244406089
72,0.9723557829856873,0.8652844429016113,0.41604600350062054,0.7998369427827688,0.9715945720672607,0.8722956776618958,0.3564535208237477,0.7609689266253741
73,0.9715344309806824,0.8747996687889099,0.4120841139402145,0.816467671822279,0.9743189215660095,0.8741987347602844,0.348552128749016,0.7403518007351801
74,0.9712940454483032,0.8583734035491943,0.41273618783706273,0.8221768492307419,0.9734575152397156,0.8613781929016113,0.34740158640421354,0.8112794313675318
75,0.9703124761581421,0.8706930875778198,0.41141567704005116,0.8002478220523932,0.9728365540504456,0.8702924847602844,0.3472756335368523,0.7528433677477714
76,0.9708533883094788,0.8684895634651184,0.40846813794894093,0.8060321838427813,0.9729366898536682,0.8734976053237915,0.3449263344972562,0.7189832329750061
77,0.9714743494987488,0.8739984035491943,0.4068405765753526,0.8023233092748202,0.971794843673706,0.8650841116905212,0.3474084701293554,0.768445991552793
78,0.9694110751152039,0.8661859035491943,0.4088890355366927,0.8120867732243661,0.9716947078704834,0.8583734035491943,0.3465617477893829,0.8019408216843238
79,0.9702523946762085,0.8661859035491943,0.4055055193411998,0.7877065111429263,0.9745192527770996,0.866286039352417,0.3377034251506512,0.7842513552078834
